nombre,grado,calificacion,asistencia,conducta
Estudiante_2952,Tercero,13.44,54.3,17
Estudiante_2953,Cuarto,11.19,92.17,11
Estudiante_2954,Cuarto,8.18,85.9,15
Estudiante_2955,Primero,11.44,97.18,12
Estudiante_2956,Primero,11.65,84.67,19
Estudiante_2957,Cuarto,13.82,97.02,14
Estudiante_2958,Segundo,12.46,77.73,17
Estudiante_2959,Tercero,15.56,80.01,19
Estudiante_2960,Primero,11.66,98.85,10
Estudiante_2961,Segundo,13.33,82.11,14
Estudiante_2962,Quinto,17.05,51.54,12
Estudiante_2963,Primero,14.53,86.19,13
Estudiante_2964,Segundo,13.32,95.27,11
Estudiante_2965,Segundo,11.69,89.78,18
Estudiante_2966,Tercero,11.6,79.19,12
Estudiante_2967,Tercero,10.95,83.57,11
Estudiante_2968,Quinto,11.88,99.51,19
Estudiante_2969,Segundo,15.77,54.53,20
Estudiante_2970,Segundo,12.83,83.36,18
Estudiante_2971,Tercero,9.45,64.17,16
Estudiante_2972,Primero,18.8,82.0,15
Estudiante_2973,Primero,14.46,80.38,10
Estudiante_2974,Cuarto,9.28,57.67,14
Estudiante_2975,Tercero,12.17,60.34,20
Estudiante_2976,Cuarto,13.83,81.08,20
Estudiante_2977,Tercero,18.61,56.41,12
Estudiante_2978,Quinto,10.18,63.26,10
Estudiante_2979,Segundo,16.43,91.76,13
Estudiante_2980,Quinto,17.7,66.35,11
Estudiante_2981,Tercero,11.61,74.4,11
Estudiante_2982,Segundo,12.67,97.06,12
Estudiante_2983,Primero,10.39,61.36,17
Estudiante_2984,Primero,12.89,69.48,17
Estudiante_2985,Cuarto,13.39,80.32,16
Estudiante_2986,Tercero,15.48,87.77,15
Estudiante_2987,Tercero,16.77,95.08,18
Estudiante_2988,Primero,11.26,95.77,13
Estudiante_2989,Quinto,7.6,88.83,10
Estudiante_2990,Segundo,13.44,61.42,17
Estudiante_2991,Quinto,14.38,51.24,16
Estudiante_2992,Quinto,14.25,69.19,16
Estudiante_2993,Primero,12.52,57.08,12
Estudiante_2994,Primero,13.87,85.52,13
Estudiante_2995,Primero,18.05,83.06,19
Estudiante_2996,Cuarto,14.65,52.2,18
Estudiante_2997,Quinto,12.38,91.83,15
Estudiante_2998,Tercero,12.0,62.44,14
Estudiante_2999,Segundo,12.99,71.61,12
Estudiante_3000,Cuarto,18.41,83.4,18
Estudiante_3001,Tercero,12.95,71.47,14
Estudiante_3002,Quinto,13.44,72.06,14
Estudiante_3003,Primero,12.05,53.28,13
Estudiante_3004,Quinto,16.8,70.07,13
Estudiante_3005,Segundo,19.38,88.24,10
Estudiante_3006,Cuarto,14.85,95.76,16
Estudiante_3007,Cuarto,13.75,70.67,18
Estudiante_3008,Segundo,13.61,71.18,12
Estudiante_3009,Tercero,6.35,85.13,11
Estudiante_3010,Tercero,15.74,97.14,12
Estudiante_3011,Cuarto,13.9,63.35,10
Estudiante_3012,Cuarto,14.79,72.01,15
Estudiante_3013,Primero,11.37,89.8,20
Estudiante_3014,Tercero,12.35,80.48,20
Estudiante_3015,Segundo,12.27,55.53,16
Estudiante_3016,Tercero,16.56,81.39,20
Estudiante_3017,Primero,12.36,59.34,20
Estudiante_3018,Cuarto,19.75,75.51,11
Estudiante_3019,Cuarto,14.79,76.46,17
Estudiante_3020,Primero,9.67,93.81,15
Estudiante_3021,Segundo,13.11,73.12,13
Estudiante_3022,Cuarto,11.54,63.97,14
Estudiante_3023,Quinto,6.92,61.55,17
Estudiante_3024,Cuarto,18.3,93.71,12
Estudiante_3025,Quinto,15.61,58.55,12
Estudiante_3026,Primero,15.1,71.29,20
Estudiante_3027,Primero,14.0,59.36,13
Estudiante_3028,Cuarto,9.35,88.67,10
Estudiante_3029,Tercero,12.05,73.72,18
Estudiante_3030,Quinto,16.03,67.56,17
Estudiante_3031,Segundo,10.35,68.05,17
Estudiante_3032,Cuarto,5.9,92.61,19
Estudiante_3033,Segundo,12.82,77.69,15
Estudiante_3034,Cuarto,13.07,85.89,16
Estudiante_3035,Tercero,13.91,94.85,15
Estudiante_3036,Tercero,15.69,95.09,18
Estudiante_3037,Tercero,15.41,66.43,12
Estudiante_3038,Tercero,14.28,97.62,12
Estudiante_3039,Primero,17.09,51.24,12
Estudiante_3040,Primero,8.94,68.84,19
Estudiante_3041,Quinto,15.01,94.79,12
Estudiante_3042,Segundo,15.38,63.73,18
Estudiante_3043,Cuarto,9.78,63.65,13
Estudiante_3044,Cuarto,8.99,65.13,16
Estudiante_3045,Primero,11.26,80.62,18
Estudiante_3046,Cuarto,11.52,71.92,20
Estudiante_3047,Primero,15.76,86.34,16
Estudiante_3048,Quinto,11.66,94.75,18
Estudiante_3049,Segundo,10.93,83.71,12
Estudiante_3050,Quinto,11.67,60.22,13
Estudiante_3051,Tercero,16.86,96.63,17
Estudiante_3052,Tercero,13.54,63.22,15
Estudiante_3053,Tercero,12.96,57.49,14
Estudiante_3054,Quinto,13.17,54.5,13
Estudiante_3055,Cuarto,17.38,78.17,17
Estudiante_3056,Segundo,11.25,55.69,10
Estudiante_3057,Tercero,17.45,56.94,18
Estudiante_3058,Tercero,14.13,65.0,10
Estudiante_3059,Tercero,13.02,64.08,17
Estudiante_3060,Segundo,20.0,80.21,13
Estudiante_3061,Tercero,10.33,90.84,18
Estudiante_3062,Segundo,12.44,88.07,20
Estudiante_3063,Tercero,9.8,63.12,14
Estudiante_3064,Quinto,16.36,62.27,12
Estudiante_3065,Quinto,18.57,98.29,18
Estudiante_3066,Segundo,18.51,50.41,20
Estudiante_3067,Quinto,17.17,93.99,18
Estudiante_3068,Segundo,12.91,59.99,13
Estudiante_3069,Quinto,12.4,97.36,20
Estudiante_3070,Quinto,8.49,67.12,13
Estudiante_3071,Segundo,19.61,72.02,17
Estudiante_3072,Cuarto,14.91,85.36,11
Estudiante_3073,Quinto,12.02,79.38,18
Estudiante_3074,Tercero,17.48,65.9,15
Estudiante_3075,Cuarto,10.58,77.69,18
Estudiante_3076,Segundo,14.72,86.54,17
Estudiante_3077,Cuarto,12.98,52.12,16
Estudiante_3078,Primero,15.42,50.56,10
Estudiante_3079,Primero,13.31,72.9,12
Estudiante_3080,Quinto,9.15,56.59,20
Estudiante_3081,Quinto,13.73,83.22,11
Estudiante_3082,Tercero,16.65,60.7,14
Estudiante_3083,Cuarto,13.41,71.64,14
Estudiante_3084,Primero,15.83,59.88,14
Estudiante_3085,Quinto,10.36,77.42,13
Estudiante_3086,Cuarto,13.42,55.8,14
Estudiante_3087,Quinto,11.63,51.16,12
Estudiante_3088,Quinto,15.74,52.56,10
Estudiante_3089,Primero,13.59,97.71,14
Estudiante_3090,Primero,15.57,57.11,18
Estudiante_3091,Quinto,16.76,85.42,18
Estudiante_3092,Segundo,15.57,53.4,13
Estudiante_3093,Quinto,14.32,55.41,12
Estudiante_3094,Quinto,10.51,75.44,10
Estudiante_3095,Tercero,13.49,73.24,11
Estudiante_3096,Tercero,11.9,97.58,17
Estudiante_3097,Tercero,12.47,97.24,10
Estudiante_3098,Segundo,12.38,88.98,17
Estudiante_3099,Segundo,10.56,80.11,16
Estudiante_3100,Quinto,7.63,72.75,17
Estudiante_3101,Tercero,11.5,67.81,15
Estudiante_3102,Segundo,14.08,97.35,18
Estudiante_3103,Primero,9.46,80.15,12
Estudiante_3104,Quinto,13.55,78.95,19
Estudiante_3105,Cuarto,19.2,61.6,13
Estudiante_3106,Quinto,16.57,52.33,15
Estudiante_3107,Cuarto,18.43,97.26,17
Estudiante_3108,Tercero,14.67,65.69,14
Estudiante_3109,Cuarto,17.0,72.13,12
Estudiante_3110,Tercero,11.33,55.73,15
Estudiante_3111,Primero,11.57,91.85,13
Estudiante_3112,Cuarto,5.28,51.38,18
Estudiante_3113,Quinto,17.06,91.7,12
Estudiante_3114,Tercero,18.12,57.01,13
Estudiante_3115,Quinto,11.84,94.33,16
Estudiante_3116,Segundo,12.74,86.49,16
Estudiante_3117,Tercero,11.24,58.23,13
Estudiante_3118,Cuarto,14.65,78.29,15
Estudiante_3119,Tercero,16.87,65.63,12
Estudiante_3120,Quinto,8.27,58.91,15
Estudiante_3121,Primero,14.73,92.96,11
Estudiante_3122,Tercero,12.67,70.18,17
Estudiante_3123,Cuarto,13.84,69.93,11
Estudiante_3124,Segundo,14.88,58.49,20
Estudiante_3125,Primero,12.94,69.15,16
Estudiante_3126,Segundo,13.19,93.58,18
Estudiante_3127,Tercero,12.86,68.16,10
Estudiante_3128,Quinto,16.41,97.58,17
Estudiante_3129,Quinto,14.76,97.32,16
Estudiante_3130,Cuarto,14.16,57.24,15
Estudiante_3131,Quinto,9.69,58.87,15
Estudiante_3132,Primero,12.36,93.13,15
Estudiante_3133,Quinto,16.2,69.64,18
Estudiante_3134,Cuarto,13.61,50.22,11
Estudiante_3135,Tercero,15.48,63.69,10
Estudiante_3136,Tercero,18.8,79.88,15
Estudiante_3137,Quinto,16.62,89.96,19
Estudiante_3138,Segundo,13.78,56.67,20
Estudiante_3139,Tercero,11.97,55.53,17
Estudiante_3140,Quinto,5.84,96.1,12
Estudiante_3141,Cuarto,12.99,87.56,19
Estudiante_3142,Quinto,12.52,79.49,10
Estudiante_3143,Tercero,14.67,88.46,18
Estudiante_3144,Cuarto,13.04,71.44,10
Estudiante_3145,Quinto,12.54,87.92,12
Estudiante_3146,Primero,8.16,68.59,17
Estudiante_3147,Cuarto,10.68,62.2,12
Estudiante_3148,Primero,14.93,86.45,13
Estudiante_3149,Segundo,18.65,70.98,17
Estudiante_3150,Cuarto,13.21,99.07,10
Estudiante_3151,Primero,14.48,67.47,15
Estudiante_3152,Tercero,16.36,96.09,10
Estudiante_3153,Tercero,11.07,96.65,10
Estudiante_3154,Segundo,14.6,62.09,17
Estudiante_3155,Cuarto,11.28,89.91,20
Estudiante_3156,Cuarto,16.09,71.65,13
Estudiante_3157,Cuarto,13.95,95.88,10
Estudiante_3158,Segundo,14.4,72.51,19
Estudiante_3159,Cuarto,11.15,87.22,16
Estudiante_3160,Tercero,15.62,73.35,14
Estudiante_3161,Primero,19.75,61.39,14
Estudiante_3162,Tercero,10.48,59.97,10
Estudiante_3163,Tercero,12.48,71.27,19
Estudiante_3164,Primero,14.19,87.77,20
Estudiante_3165,Tercero,15.86,80.25,15
Estudiante_3166,Segundo,11.82,84.43,18
Estudiante_3167,Primero,5.0,64.12,18
Estudiante_3168,Tercero,17.58,74.07,17
Estudiante_3169,Quinto,15.78,52.22,14
Estudiante_3170,Tercero,8.27,90.88,10
Estudiante_3171,Segundo,11.68,99.49,18
Estudiante_3172,Cuarto,18.2,70.34,10
Estudiante_3173,Tercero,17.84,50.55,17
Estudiante_3174,Cuarto,16.32,58.49,14
Estudiante_3175,Quinto,12.97,82.63,12
Estudiante_3176,Tercero,13.75,80.6,20
Estudiante_3177,Primero,13.11,89.39,16
Estudiante_3178,Cuarto,16.88,62.69,16
Estudiante_3179,Quinto,10.87,88.18,18
Estudiante_3180,Primero,11.08,84.4,16
Estudiante_3181,Primero,16.53,66.14,20
Estudiante_3182,Primero,13.37,77.27,12
Estudiante_3183,Primero,17.64,57.36,20
Estudiante_3184,Tercero,11.49,72.63,10
Estudiante_3185,Tercero,13.34,94.06,17
Estudiante_3186,Tercero,10.73,71.06,12
Estudiante_3187,Quinto,13.52,91.98,17
Estudiante_3188,Quinto,9.06,79.51,17
Estudiante_3189,Quinto,12.04,59.59,14
Estudiante_3190,Segundo,9.19,79.06,10
Estudiante_3191,Quinto,15.58,75.3,19
Estudiante_3192,Tercero,15.65,69.93,16
Estudiante_3193,Tercero,8.31,55.98,19
Estudiante_3194,Segundo,17.5,70.84,14
Estudiante_3195,Segundo,20.0,53.64,17
Estudiante_3196,Quinto,13.64,54.94,18
Estudiante_3197,Cuarto,11.58,70.8,20
Estudiante_3198,Segundo,20.0,65.27,16
Estudiante_3199,Primero,9.54,96.28,16
Estudiante_3200,Tercero,13.56,68.79,10
Estudiante_3201,Primero,14.04,87.89,13
Estudiante_3202,Tercero,17.54,76.51,11
Estudiante_3203,Tercero,14.58,85.2,11
Estudiante_3204,Segundo,12.0,63.01,11
Estudiante_3205,Segundo,10.65,97.1,13
Estudiante_3206,Primero,12.47,76.5,10
Estudiante_3207,Tercero,10.48,91.57,13
Estudiante_3208,Primero,13.64,68.25,11
Estudiante_3209,Cuarto,11.81,55.01,14
Estudiante_3210,Primero,9.02,83.69,12
Estudiante_3211,Quinto,17.27,50.39,17
Estudiante_3212,Primero,12.01,73.76,13
Estudiante_3213,Quinto,9.7,59.64,10
Estudiante_3214,Quinto,13.0,81.37,10
Estudiante_3215,Quinto,13.71,98.97,19
Estudiante_3216,Cuarto,8.26,73.22,12
Estudiante_3217,Primero,14.49,90.87,18
Estudiante_3218,Primero,10.36,75.39,16
Estudiante_3219,Cuarto,18.63,74.79,11
Estudiante_3220,Tercero,15.07,96.52,18
Estudiante_3221,Segundo,12.3,94.5,19
Estudiante_3222,Primero,11.26,89.29,11
Estudiante_3223,Segundo,13.19,64.81,12
Estudiante_3224,Cuarto,15.34,77.25,20
Estudiante_3225,Tercero,13.42,61.19,19
Estudiante_3226,Tercero,12.85,72.2,11
Estudiante_3227,Tercero,13.68,74.21,12
Estudiante_3228,Cuarto,11.69,91.58,15
Estudiante_3229,Quinto,12.47,94.8,18
Estudiante_3230,Quinto,7.24,70.73,18
Estudiante_3231,Segundo,16.42,50.89,16
Estudiante_3232,Quinto,14.4,93.09,12
Estudiante_3233,Quinto,11.18,58.71,13
Estudiante_3234,Tercero,19.2,81.09,15
Estudiante_3235,Tercero,13.76,51.25,20
Estudiante_3236,Segundo,10.39,69.98,14
Estudiante_3237,Primero,16.07,99.3,11
Estudiante_3238,Segundo,14.69,55.03,15
Estudiante_3239,Segundo,14.68,71.18,12
Estudiante_3240,Cuarto,12.22,65.36,17
Estudiante_3241,Cuarto,14.85,95.25,11
Estudiante_3242,Segundo,12.71,93.47,10
Estudiante_3243,Segundo,15.17,61.88,18
Estudiante_3244,Segundo,7.79,54.06,12
Estudiante_3245,Quinto,12.2,81.36,20
Estudiante_3246,Cuarto,18.67,66.82,10
Estudiante_3247,Segundo,11.2,83.6,16
Estudiante_3248,Tercero,11.69,51.61,19
Estudiante_3249,Tercero,12.16,56.67,14
Estudiante_3250,Quinto,9.86,84.32,14
Estudiante_3251,Quinto,6.88,60.62,10
Estudiante_3252,Primero,12.81,92.88,18
Estudiante_3253,Primero,13.91,52.93,16
Estudiante_3254,Primero,13.34,60.77,17
Estudiante_3255,Quinto,13.07,99.93,18
Estudiante_3256,Quinto,13.63,71.65,15
Estudiante_3257,Quinto,16.57,85.15,14
Estudiante_3258,Tercero,12.93,59.13,15
Estudiante_3259,Quinto,11.78,80.49,20
Estudiante_3260,Tercero,12.66,86.31,11
Estudiante_3261,Primero,15.24,65.72,13
Estudiante_3262,Primero,17.74,91.44,12
Estudiante_3263,Primero,11.62,80.17,16
Estudiante_3264,Segundo,13.8,69.46,18
Estudiante_3265,Segundo,14.52,77.88,14
Estudiante_3266,Cuarto,10.52,78.84,15
Estudiante_3267,Cuarto,13.56,58.28,19
Estudiante_3268,Cuarto,9.1,70.14,11
Estudiante_3269,Segundo,8.19,67.17,12
Estudiante_3270,Segundo,14.6,70.05,12
Estudiante_3271,Cuarto,12.35,88.06,18
Estudiante_3272,Cuarto,14.11,74.13,16
Estudiante_3273,Quinto,13.45,97.02,17
Estudiante_3274,Cuarto,10.57,64.68,20
Estudiante_3275,Quinto,13.36,70.79,19
Estudiante_3276,Tercero,9.8,89.35,20
Estudiante_3277,Segundo,17.67,77.3,18
Estudiante_3278,Cuarto,9.43,77.35,15
Estudiante_3279,Segundo,12.91,52.67,13
Estudiante_3280,Segundo,10.37,69.93,10
Estudiante_3281,Segundo,15.21,63.54,17
Estudiante_3282,Tercero,12.51,99.97,16
Estudiante_3283,Primero,11.94,65.42,11
Estudiante_3284,Cuarto,16.06,94.22,17
Estudiante_3285,Primero,13.59,83.81,14
Estudiante_3286,Primero,15.05,67.05,16
Estudiante_3287,Primero,10.56,77.18,13
Estudiante_3288,Segundo,9.29,92.03,14
Estudiante_3289,Quinto,13.82,94.17,17
Estudiante_3290,Segundo,12.54,58.02,10
Estudiante_3291,Segundo,15.38,66.98,10
Estudiante_3292,Primero,13.26,66.76,13
Estudiante_3293,Segundo,14.12,52.1,12
Estudiante_3294,Primero,8.63,79.91,19
Estudiante_3295,Quinto,19.17,92.74,11
Estudiante_3296,Cuarto,13.01,69.08,12
Estudiante_3297,Primero,15.59,87.0,20
Estudiante_3298,Quinto,10.99,81.39,20
Estudiante_3299,Cuarto,14.42,68.78,20
Estudiante_3300,Tercero,9.59,57.05,10
Estudiante_3301,Primero,14.86,85.47,10
Estudiante_3302,Primero,12.43,92.73,15
Estudiante_3303,Tercero,13.59,84.29,14
Estudiante_3304,Tercero,15.59,50.89,17
Estudiante_3305,Primero,9.8,60.81,11
Estudiante_3306,Tercero,11.45,53.47,13
Estudiante_3307,Segundo,14.87,78.52,17
Estudiante_3308,Cuarto,19.79,87.82,15
Estudiante_3309,Cuarto,13.09,55.53,10
Estudiante_3310,Cuarto,15.27,91.92,13
Estudiante_3311,Segundo,13.18,77.78,10
Estudiante_3312,Tercero,19.33,84.5,11
Estudiante_3313,Quinto,8.26,98.57,14
Estudiante_3314,Tercero,13.78,54.18,17
Estudiante_3315,Primero,8.62,95.06,17
Estudiante_3316,Cuarto,5.98,56.31,20
Estudiante_3317,Tercero,14.39,69.65,12
Estudiante_3318,Quinto,13.92,92.57,20
Estudiante_3319,Primero,12.65,95.31,13
Estudiante_3320,Segundo,13.18,75.32,19
Estudiante_3321,Segundo,20.0,79.71,20
Estudiante_3322,Quinto,12.73,85.41,15
Estudiante_3323,Primero,15.03,91.64,20
Estudiante_3324,Cuarto,11.55,56.08,20
Estudiante_3325,Tercero,14.39,90.5,19
Estudiante_3326,Primero,12.79,74.06,12
Estudiante_3327,Segundo,12.27,72.53,11
Estudiante_3328,Quinto,18.96,71.19,15
Estudiante_3329,Quinto,17.03,75.46,20
Estudiante_3330,Tercero,13.91,97.25,14
Estudiante_3331,Quinto,6.59,77.41,19
Estudiante_3332,Quinto,12.42,97.66,14
Estudiante_3333,Primero,20.0,59.01,19
Estudiante_3334,Cuarto,12.81,86.21,14
Estudiante_3335,Tercero,16.81,90.61,19
Estudiante_3336,Primero,17.83,83.96,14
Estudiante_3337,Cuarto,14.16,80.35,12
Estudiante_3338,Primero,10.97,78.24,16
Estudiante_3339,Primero,6.19,93.05,15
Estudiante_3340,Quinto,15.55,91.08,13
Estudiante_3341,Cuarto,11.06,56.11,11
Estudiante_3342,Tercero,14.03,92.43,18
Estudiante_3343,Tercero,9.75,70.7,10
Estudiante_3344,Cuarto,12.7,62.68,20
Estudiante_3345,Quinto,13.6,93.49,13
Estudiante_3346,Segundo,14.31,71.6,10
Estudiante_3347,Primero,10.16,90.42,15
Estudiante_3348,Quinto,17.09,63.17,13
Estudiante_3349,Cuarto,11.71,50.2,14
Estudiante_3350,Primero,8.48,74.77,14
Estudiante_3351,Tercero,13.17,55.01,18
Estudiante_3352,Segundo,13.6,87.72,10
Estudiante_3353,Tercero,13.98,63.8,11
Estudiante_3354,Cuarto,17.59,72.18,15
Estudiante_3355,Primero,12.79,54.35,14
Estudiante_3356,Cuarto,13.14,64.33,20
Estudiante_3357,Primero,10.19,89.07,16
Estudiante_3358,Quinto,15.96,57.58,12
Estudiante_3359,Segundo,14.05,82.36,12
Estudiante_3360,Quinto,12.24,95.87,19
Estudiante_3361,Quinto,7.79,83.99,11
Estudiante_3362,Cuarto,17.83,90.55,12
Estudiante_3363,Segundo,9.82,55.45,19
Estudiante_3364,Primero,11.73,62.54,10
Estudiante_3365,Primero,14.58,94.73,14
Estudiante_3366,Tercero,9.91,85.76,14
Estudiante_3367,Primero,9.02,81.98,20
Estudiante_3368,Cuarto,7.13,83.19,16
Estudiante_3369,Quinto,15.66,70.71,13
Estudiante_3370,Quinto,11.86,52.23,12
Estudiante_3371,Quinto,20.0,89.22,10
Estudiante_3372,Segundo,10.52,83.94,17
Estudiante_3373,Primero,10.74,73.64,12
Estudiante_3374,Cuarto,11.8,94.99,11
Estudiante_3375,Segundo,14.23,66.81,20
Estudiante_3376,Tercero,12.09,64.72,13
Estudiante_3377,Cuarto,15.34,93.64,12
Estudiante_3378,Cuarto,10.56,89.85,10
Estudiante_3379,Cuarto,9.36,75.75,12
Estudiante_3380,Quinto,8.11,56.54,11
Estudiante_3381,Cuarto,6.83,60.75,17
Estudiante_3382,Primero,11.95,82.81,15
Estudiante_3383,Cuarto,12.6,69.25,18
Estudiante_3384,Quinto,11.61,91.82,17
Estudiante_3385,Cuarto,17.23,97.5,19
Estudiante_3386,Tercero,17.18,90.28,12
Estudiante_3387,Tercero,12.5,68.88,14
Estudiante_3388,Quinto,8.12,89.43,16
Estudiante_3389,Primero,11.8,67.57,14
Estudiante_3390,Primero,11.7,58.36,17
Estudiante_3391,Segundo,11.53,51.67,14
Estudiante_3392,Quinto,11.41,69.29,10
Estudiante_3393,Cuarto,11.54,95.18,14
Estudiante_3394,Quinto,12.34,61.95,13
Estudiante_3395,Segundo,11.59,60.33,15
Estudiante_3396,Quinto,14.12,98.49,12
Estudiante_3397,Quinto,14.58,51.25,20
Estudiante_3398,Segundo,10.77,89.29,14
Estudiante_3399,Primero,17.31,66.07,11
Estudiante_3400,Cuarto,10.56,51.87,20
Estudiante_3401,Segundo,8.65,95.89,15
Estudiante_3402,Tercero,14.64,56.98,15
Estudiante_3403,Primero,11.05,77.59,14
Estudiante_3404,Tercero,14.46,63.7,15
Estudiante_3405,Primero,6.29,53.26,20
Estudiante_3406,Cuarto,17.68,52.5,16
Estudiante_3407,Cuarto,15.52,55.78,14
Estudiante_3408,Quinto,9.0,53.57,10
Estudiante_3409,Tercero,9.06,88.03,17
Estudiante_3410,Primero,18.52,74.28,13
Estudiante_3411,Cuarto,11.29,67.14,18
Estudiante_3412,Segundo,11.0,70.92,19
Estudiante_3413,Cuarto,6.7,96.45,15
Estudiante_3414,Segundo,12.45,95.54,10
Estudiante_3415,Primero,12.82,85.78,12
Estudiante_3416,Cuarto,15.65,94.23,12
Estudiante_3417,Cuarto,9.3,65.98,19
Estudiante_3418,Primero,8.94,69.06,13
Estudiante_3419,Cuarto,14.85,80.69,15
Estudiante_3420,Segundo,16.52,81.18,16
Estudiante_3421,Cuarto,8.79,74.08,19
Estudiante_3422,Tercero,16.74,70.03,13
Estudiante_3423,Quinto,13.61,99.31,15
Estudiante_3424,Segundo,16.78,91.06,20
Estudiante_3425,Tercero,13.29,71.75,10
Estudiante_3426,Primero,5.93,86.36,17
Estudiante_3427,Segundo,13.04,63.48,16
Estudiante_3428,Quinto,16.68,55.01,20
Estudiante_3429,Quinto,10.82,67.62,20
Estudiante_3430,Primero,12.34,70.15,18
Estudiante_3431,Primero,12.97,50.83,12
Estudiante_3432,Segundo,4.8,90.74,11
Estudiante_3433,Cuarto,18.51,67.96,10
Estudiante_3434,Primero,10.8,79.02,12
Estudiante_3435,Cuarto,15.02,53.7,14
Estudiante_3436,Tercero,13.24,58.75,20
Estudiante_3437,Quinto,17.27,94.48,11
Estudiante_3438,Cuarto,14.72,80.43,12
Estudiante_3439,Quinto,12.8,97.51,13
Estudiante_3440,Cuarto,10.82,99.94,16
Estudiante_3441,Tercero,15.89,68.59,12
Estudiante_3442,Primero,7.88,64.94,18
Estudiante_3443,Tercero,15.44,92.92,17
Estudiante_3444,Primero,10.2,99.93,13
Estudiante_3445,Primero,17.26,81.48,10
Estudiante_3446,Quinto,13.98,89.76,10
Estudiante_3447,Tercero,15.43,89.09,10
Estudiante_3448,Cuarto,13.75,67.77,10
Estudiante_3449,Tercero,8.24,78.71,17
Estudiante_3450,Quinto,10.92,91.65,12
Estudiante_3451,Primero,15.52,84.41,15
Estudiante_3452,Quinto,14.0,51.06,12
Estudiante_3453,Segundo,17.04,66.84,20
Estudiante_3454,Segundo,14.71,57.22,14
Estudiante_3455,Cuarto,10.6,61.65,16
Estudiante_3456,Quinto,11.11,95.27,11
Estudiante_3457,Cuarto,13.81,51.84,15
Estudiante_3458,Cuarto,6.56,60.99,15
Estudiante_3459,Segundo,18.52,65.48,20
Estudiante_3460,Cuarto,14.83,80.84,12
Estudiante_3461,Segundo,17.18,76.71,15
Estudiante_3462,Primero,8.76,60.91,19
Estudiante_3463,Quinto,17.23,58.21,19
Estudiante_3464,Cuarto,20.0,61.84,14
Estudiante_3465,Segundo,9.54,75.13,11
Estudiante_3466,Tercero,15.81,63.56,18
Estudiante_3467,Cuarto,13.5,97.38,17
Estudiante_3468,Primero,8.87,73.19,12
Estudiante_3469,Primero,14.98,52.94,17
Estudiante_3470,Tercero,16.0,86.46,18
Estudiante_3471,Segundo,11.7,66.44,12
Estudiante_3472,Cuarto,17.0,82.67,12
Estudiante_3473,Segundo,8.5,63.98,11
Estudiante_3474,Primero,9.02,78.54,17
Estudiante_3475,Segundo,13.91,88.61,19
Estudiante_3476,Primero,13.58,96.4,10
Estudiante_3477,Segundo,11.35,63.06,17
Estudiante_3478,Tercero,15.93,66.74,16
Estudiante_3479,Quinto,15.09,73.21,16
Estudiante_3480,Tercero,16.07,96.36,12
Estudiante_3481,Tercero,13.13,95.07,10
Estudiante_3482,Quinto,15.31,54.49,13
Estudiante_3483,Quinto,12.16,56.6,18
Estudiante_3484,Cuarto,19.66,74.78,14
Estudiante_3485,Cuarto,11.06,55.33,10
Estudiante_3486,Tercero,19.82,67.28,14
Estudiante_3487,Tercero,13.6,57.42,17
Estudiante_3488,Primero,9.37,81.8,17
Estudiante_3489,Primero,17.6,97.47,14
Estudiante_3490,Cuarto,13.88,99.84,18
Estudiante_3491,Cuarto,16.05,68.76,10
Estudiante_3492,Primero,17.17,79.95,13
Estudiante_3493,Primero,14.51,92.81,12
Estudiante_3494,Segundo,11.72,55.87,11
Estudiante_3495,Segundo,16.43,84.48,17
Estudiante_3496,Primero,13.5,70.44,16
Estudiante_3497,Segundo,15.56,60.31,18
Estudiante_3498,Quinto,7.04,70.14,11
Estudiante_3499,Cuarto,14.84,53.8,13
Estudiante_3500,Cuarto,11.58,84.77,15
Estudiante_3501,Primero,18.46,62.64,20
Estudiante_3502,Tercero,15.37,65.57,12
Estudiante_3503,Primero,14.22,56.05,17
Estudiante_3504,Segundo,14.96,93.23,12
Estudiante_3505,Tercero,10.5,74.67,11
Estudiante_3506,Segundo,18.37,78.61,12
Estudiante_3507,Quinto,19.47,78.47,20
Estudiante_3508,Segundo,14.68,70.52,15
Estudiante_3509,Quinto,18.27,59.63,11
Estudiante_3510,Quinto,11.79,87.26,17
Estudiante_3511,Segundo,11.11,56.35,10
Estudiante_3512,Segundo,13.62,55.19,16
Estudiante_3513,Quinto,14.8,85.51,11
Estudiante_3514,Tercero,12.32,60.44,19
Estudiante_3515,Quinto,15.11,65.34,15
Estudiante_3516,Cuarto,14.42,73.76,11
Estudiante_3517,Quinto,10.51,72.47,11
Estudiante_3518,Tercero,15.06,85.43,19
Estudiante_3519,Cuarto,16.09,81.17,17
Estudiante_3520,Primero,14.01,82.22,11
Estudiante_3521,Primero,16.96,85.7,16
Estudiante_3522,Tercero,9.85,64.63,12
Estudiante_3523,Quinto,14.9,66.12,17
Estudiante_3524,Segundo,9.99,71.9,16
Estudiante_3525,Tercero,10.16,65.37,17
Estudiante_3526,Cuarto,11.61,99.25,16
Estudiante_3527,Cuarto,10.67,90.7,20
Estudiante_3528,Primero,11.86,58.23,15
Estudiante_3529,Cuarto,12.86,50.28,16
Estudiante_3530,Tercero,16.01,52.14,14
Estudiante_3531,Cuarto,12.54,62.2,16
Estudiante_3532,Tercero,8.74,55.71,10
Estudiante_3533,Segundo,16.92,76.67,10
